Year,TotalHomeless,Population,Unemployment,Unsheltered_perc_tot,TotalBeds_perc_tot,Emergency_perc_tot,Transitional_perc_tot,SafeHaven_perc_tot,PermanentSupportive_perc_tot,PermanentOther_perc_tot,RapidRehousing_perc_tot
2017,316,316531,2.9,28.16455696,85.12658228,70.88607595,14.24050633,0,53.48101266,3.481012658,0
2016,306,307415,3.7,38.88888889,85.29411765,66.66666667,18.62745098,0,61.76470588,0,1.633986928
2015,289,298197,4.4,41.52249135,64.01384083,51.55709343,12.4567474,0,55.01730104,20.06920415,2.076124567
2014,258,288848,5.3,29.45736434,82.55813953,57.75193798,24.80620155,0,85.27131783,0,2.325581395
2019,515,1225353,3.753846154,59.22330097,39.22330097,30.87378641,8.349514563,0,8.349514563,0,26.40776699
2018,798,1213537,3.876923077,62.6566416,40.10025063,29.0726817,11.02756892,0,5.012531328,0,12.78195489
2017,752,1200125,4.2,51.06382979,55.58510638,42.28723404,13.29787234,0,5.45212766,0,27.39361702
2016,630,1186537,5.392307692,50.79365079,73.80952381,53.80952381,20,0,5.873015873,0,17.3015873
2015,966,1176163,6.315384615,54.24430642,60.66252588,50.10351967,10.55900621,0,6.832298137,0,5.486542443
2014,933,1166737,7.523076923,65.38049303,29.79635584,20.36441586,9.431939979,0,8.788853162,0,1.178992497
2019,2872,2003554,3.1,41.33008357,62.98746518,47.3189415,15.66852368,0,73.5724234,42.27019499,20.26462396
2018,3066,1981187,3.4,44.12915851,57.50163079,41.32420091,16.17742988,0,70.25440313,45.72733203,20.93933464
2017,2743,1956988,3.6,40.17499089,82.09989063,54.21071819,27.88917244,0,79.03755013,52.89828655,20.74371127
2016,2781,1927651,3.8,40.88457389,80.90614887,51.52822726,28.58683927,0.791082344,50.70118662,39.48220065,12.54944265
2015,2891,1894834,3.8,40.05534417,79.73019716,47.73434798,30.47388447,1.521964718,70.63299896,2.974749222,0
2014,2892,1858003,4.7,31.88105118,83.19502075,42.11618257,39.55739972,1.521438451,49.34301521,37.96680498,4.39142462
2019,2255,1273954,2.6,48.15964523,53.17073171,38.44789357,14.05764967,0.66518847,48.02660754,8.425720621,32.23946785
2018,2147,1246572,2.9,47.2286912,52.67815557,36.56264555,15.41686074,0.698649278,48.20680019,11.45784816,17.00046577
2017,2036,1227585,3.1,40.96267191,64.29273084,40.91355599,22.59332024,0.785854617,58.49705305,5.304518664,12.47544204
2016,2138,1206110,3.2,38.16651076,59.44808232,39.71000935,18.98971001,0.748362956,58.37231057,4.770813845,7.156220767
2015,1832,1179805,3.3,36.40829694,64.30131004,42.95851528,20.46943231,0.873362445,56.22270742,5.56768559,3.820960699
2014,1987,1152260,4.1,22.54655259,65.92853548,41.06693508,24.05636638,0.805234021,46.80422748,5.133366885,2.918973327
2019,4538,2635516,3.5,31.99647422,71.11062142,41.22961657,28.88937858,0.991626267,48.28118114,16.15249008,8.219479947
2018,4121,2629350,3.8,32.54064547,75.44285368,51.58942004,22.85852948,0.994904149,51.10410095,9.97330745,14.55957292
2017,3789,2620154,3.9,28.68830826,89.3111639,63.89548694,24.75587226,0.659804698,58.53787279,19.92610187,11.1375033
2016,3810,2591488,4,19.39632546,97.06036745,62.07349081,34.33070866,0.656167979,56.11548556,27.4015748,6.614173228
2015,3141,2557830,4.3,11.55682904,114.6131805,75.51735116,38.29990449,0.795924865,99.90448902,0,2.769818529
2014,3514,2519410,5.5,6.886738759,112.5213432,68.01365965,43.7962436,0.711439954,82.44166192,0,3.955606147
2019,2028,2102515,3.3,27.61341223,86.19329389,74.60552268,10.60157791,0.986193294,85.84812623,10.94674556,41.86390533
2018,2015,2081446,3.5,33.64764268,86.60049628,78.41191067,7.196029777,0.992555831,87.89081886,9.081885856,39.80148883
2017,1941,2056451,3.7,20.0927357,95.77537352,79.85574446,14.88923235,1.030396703,89.74755281,9.788768676,35.13652756
2016,1938,2023556,4,21.82662539,92.51805986,68.52425181,22.96181631,1.031991744,88.59649123,9.803921569,40.7120743
2015,1914,1984880,4.2,11.33751306,93.15569488,66.09195402,26.01880878,1.044932079,92.1107628,13.06165099,40.33437827
2014,2425,1946122,5.1,7.587628866,89.89690722,52.20618557,36.86597938,0.824742268,68.70103093,9.896907216,4.824742268
2019,809,839238,3.8,22.62051916,127.5648949,99.62917182,27.93572311,0,13.84425216,15.32756489,29.29542645
2018,892,836825,4.2,19.84304933,121.9730942,94.61883408,27.35426009,0,8.856502242,13.90134529,21.18834081
2017,1193,837401,4.7,14.83654652,105.5322716,62.44761106,41.40821459,1.676445935,12.40569992,0,6.621961442
2016,1100,834949,5,10.27272727,117.3636364,68.09090909,47.45454545,1.818181818,6.909090909,0,0
2015,1107,831898,5.2,9.214092141,113.8211382,64.49864499,47.51580849,1.806684734,6.504065041,0,0
2014,1260,833783,6.5,14.36507937,98.65079365,53.65079365,43.41269841,1.587301587,6.19047619,0,0
2019,193,256623,3.3,35.75129534,122.7979275,80.31088083,42.48704663,0,57.51295337,2.590673575,16.06217617
2018,188,254196,3.6,30.85106383,103.1914894,77.12765957,25.53191489,0.531914894,65.42553191,0,57.44680851
2017,221,251631,3.9,26.69683258,102.2624434,65.61085973,35.29411765,1.357466063,59.2760181,0,9.049773756
2016,267,247553,4,16.10486891,89.13857678,46.06741573,41.94756554,1.123595506,38.57677903,0,0
2015,255,245444,4.1,25.09803922,95.68627451,42.74509804,51.76470588,1.176470588,39.60784314,0,0
2014,246,243166,5.1,17.88617886,99.18699187,44.30894309,53.65853659,1.219512195,37.39837398,0,0.81300813
2019,8072,13612205,3.538235294,57.68087215,62.56194252,50.3592666,12.20267592,0,12.10356789,0,10.64172448
2018,7638,13390048,3.903361345,53.39094004,60.8929039,48.20633674,12.68656716,0,14.74207908,0,12.56873527
2017,7153,13183154,4.56512605,49.90912904,64.90982804,47.4626031,17.44722494,0,14.7071159,0,12.34447085
2016,6048,12986694,5.190336134,39.48412698,83.92857143,62.16931217,21.75925926,0,17.27843915,0,9.16005291
2015,7016,12780996,4.822268908,41.70467503,86.83010262,63.99657925,22.83352338,0,13.82554162,0,6.128848347
2014,9943,12557736,5.040756303,59.13708136,56.95464146,40.37010962,16.58453183,0,11.8374736,0,4.425223776
2019,777,255128,2.55,42.5997426,85.1994852,45.55984556,39.63963964,0,28.05662806,0,12.0978121
2018,665,254402,2.75,16.09022556,105.4135338,89.62406015,15.78947368,0,24.21052632,0,0
2017,531,254355,3,21.09227872,123.3521657,108.4745763,14.87758945,0,30.13182674,0,0
2016,592,252974,3.2,3.378378378,103.3783784,91.72297297,11.65540541,0,25.33783784,0,0
2015,478,251640,3.15,1.255230126,128.0334728,113.5983264,14.43514644,0,31.38075314,0,0
2014,451,250794,3.75,0.66518847,135.6984479,120.3991131,15.29933481,0,34.81152993,0,0
2019,243,239956,3.075,25.92592593,165.0205761,159.2592593,5.761316872,0,11.93415638,0,0
2018,238,237665,3.35,18.06722689,168.907563,168.907563,0,0,12.18487395,0,0
2017,234,234864,3.8,8.974358974,171.7948718,171.7948718,0,0,10.25641026,0,0
2016,256,232679,4.725,8.59375,171.09375,157.03125,14.0625,0,7.8125,0,0
2015,267,230547,4.675,7.490636704,164.0449438,150.5617978,13.48314607,0,7.490636704,0,0
2014,281,231233,4.9,7.829181495,145.1957295,132.3843416,12.8113879,0,6.049822064,0,0
2019,3938,5547981,3.5,40.98527171,69.73082783,46.8765871,22.04164551,0.812595226,139.5124429,0.63484002,33.36719147
2018,4143,5491194,4.033333333,38.95727734,73.95607048,45.90876177,27.27492155,0.772387159,141.1537533,0.651701665,35.65049481
2017,3605,5448773,4.733333333,31.28987517,88.54368932,48.76560333,39.77808599,0,153.7309293,8.599167822,50.51317614
2016,4031,5391017,4.966666667,29.67005706,84.37112379,40.01488464,44.35623915,0,119.5236914,0,31.50582982
2015,4609,5295924,4.5,42.3085268,66.54371881,25.3634194,41.18029941,0,81.8398785,0,14.21132567
2014,5308,5162851,4.9,43.16126601,69.98869631,21.5146948,48.00301432,0.470987189,69.25395629,0,9.193669932
2019,123,229211,2.7,17.07317073,130.0813008,130.0813008,0,0,0,0,46.34146341
2018,197,225781,2.9,36.04060914,80.20304569,80.20304569,0,0,0,0,0
2017,102,223917,3.1,12.74509804,159.8039216,159.8039216,0,0,0,0,44.11764706
2016,161,219739,3.5,6.832298137,142.2360248,101.242236,40.99378882,0,0,0,0
2015,168,216258,3.3,7.738095238,138.6904762,89.88095238,48.80952381,0,0,0,0
2014,188,208975,4,26.59574468,117.5531915,80.31914894,37.23404255,0,0,0,0
2019,1844,1160437,2.4,10.46637744,95.3362256,78.68763557,16.64859002,0,135.9544469,5.314533623,40.72668113
2018,1804,1148692,2.8,7.538802661,102.9933481,82.76053215,20.23281596,0,117.7383592,6.818181818,46.95121951
2017,2047,1136719,3,7.865168539,83.58573522,69.12554958,14.46018564,0,101.7098192,6.008793356,30.43478261
2016,1891,1120109,3.1,3.01427816,80.22210471,57.05975674,23.16234796,0,102.5383395,0,34.6377578
2015,2176,1102273,3.3,4.136029412,83.63970588,48.11580882,34.42095588,1.102941176,91.31433824,0,15.34926471
2014,2150,1090005,3.5,5.11627907,81.90697674,45.06976744,34.55813953,2.279069767,86.88372093,0,23.48837209
2019,793,1333050,3.392,19.04161412,129.2559899,108.1967213,21.0592686,0,45.01891551,0,54.09836066
2018,899,1308381,3.84,26.58509455,105.5617353,88.65406007,16.90767519,0,33.37041157,3.337041157,49.49944383
2017,634,1284361,4.304,11.9873817,139.7476341,121.1356467,18.61198738,0,44.16403785,0,67.50788644
2016,738,1260584,4.94,18.69918699,110.9756098,86.72086721,24.25474255,0,39.02439024,0,34.41734417
2015,646,1238137,4.984,15.17027864,117.8018576,86.53250774,31.26934985,0,33.74613003,0,43.9628483
2014,782,1219298,4.688,21.48337596,107.1611253,62.1483376,45.01278772,0,24.93606138,0,12.1483376
2019,161,712471,2.466666667,39.7515528,89.44099379,49.68944099,39.7515528,0,91.92546584,0,17.39130435
2018,173,696477,2.833333333,26.01156069,93.06358382,56.06936416,36.99421965,0,115.6069364,1.156069364,67.6300578
2017,171,679962,3,23.97660819,91.8128655,56.7251462,35.0877193,0,116.9590643,1.169590643,47.36842105
2016,178,661175,3.1,23.03370787,91.57303371,51.12359551,40.4494382,0,93.25842697,1.123595506,57.86516854
2015,203,641425,3.266666667,18.71921182,88.1773399,44.82758621,43.34975369,0,97.53694581,0.985221675,9.359605911
2014,149,627576,3.4,23.48993289,94.63087248,53.69127517,40.93959732,0,134.8993289,4.026845638,38.25503356
2019,497,791386,2.533333333,34.20523139,88.53118712,66.1971831,17.30382294,5.030181087,176.4587525,26.15694165,42.25352113
2018,609,784160,2.833333333,17.0771757,80.95238095,59.44170772,16.91297209,4.597701149,120.5254516,21.67487685,49.75369458
2017,662,776509,3.5,23.11178248,100.9063444,53.47432024,45.01510574,2.416918429,102.7190332,19.93957704,71.29909366
2016,762,768700,3.666666667,9.186351706,86.61417323,45.66929134,38.84514436,2.099737533,137.4015748,0,59.58005249
2015,818,762361,4.066666667,10.51344743,87.77506112,40.83129584,44.98777506,1.95599022,100.6112469,0,43.5207824
2014,846,755652,4.833333333,7.68321513,87.11583924,35.69739953,49.52718676,1.891252955,108.0378251,0,90.54373522
2019,700,54740,2.6,12.28571429,87.14285714,71.28571429,15.85714286,0,95.14285714,26.57142857,70.85714286
2018,773,54685,2.8,10.34928849,81.37128072,61.57826649,19.79301423,0,88.61578266,24.19146184,55.88615783
2017,703,54412,3.7,9.815078236,84.92176387,62.87339972,22.04836415,0,94.16785206,21.05263158,72.40398293
2016,723,54406,4.05,11.75656985,79.80636238,54.91009682,24.89626556,0,75.5186722,21.71507607,54.77178423
2015,735,54295,4.25,7.482993197,63.1292517,37.68707483,25.44217687,0,85.98639456,13.19727891,18.0952381
2014,668,54088,4.95,5.688622754,73.50299401,47.15568862,26.34730539,0,94.01197605,4.191616766,36.37724551
2019,319,94186,2.4,4.702194357,140.7523511,140.7523511,0,0,62.06896552,0,24.76489028
2018,317,94086,2.7,3.470031546,153.9432177,153.9432177,0,0,53.62776025,0,22.39747634
2017,267,93939,3.4,6.367041199,183.5205993,183.5205993,0,0,85.76779026,0,34.45692884
2016,308,93528,3.5,2.272727273,164.9350649,161.038961,3.896103896,0,38.63636364,0,29.22077922
2015,390,93376,3.9,3.076923077,132.3076923,129.2307692,3.076923077,0,31.02564103,0,0
2014,440,93378,4.5,1.590909091,125.6818182,106.5909091,19.09090909,0,17.27272727,0,0
2019,260,449974,2.6,20.76923077,65,43.46153846,21.53846154,0,131.9230769,69.61538462,57.69230769
2018,243,449849,2.8,29.62962963,52.67489712,46.09053498,6.58436214,0,95.88477366,74.48559671,111.1111111
2017,349,449896,3.5,22.3495702,71.06017192,32.09169054,38.96848138,0,89.9713467,31.23209169,20.05730659
2016,389,450983,3.9,12.85347044,72.75064267,32.13367609,40.61696658,0,116.7095116,21.33676093,10.53984576
2015,419,450304,4.2,13.8424821,70.88305489,31.98090692,38.90214797,0,76.849642,1.909307876,23.150358
2014,440,448864,4.8,13.18181818,78.40909091,28.18181818,50.22727273,0,60.22727273,3.181818182,0
2019,165,47266,2.3,15.75757576,69.09090909,55.75757576,13.33333333,0,81.21212121,15.15151515,18.18181818
2018,183,47506,2.5,15.30054645,62.29508197,50.27322404,12.02185792,0,86.8852459,0,16.39344262
2017,160,47463,3.1,14.375,68.125,54.375,13.75,0,41.875,0,13.75
2016,157,46943,3.3,14.01273885,83.43949045,55.41401274,28.02547771,0,42.67515924,0,24.20382166
2015,185,46301,3.6,13.51351351,87.02702703,47.02702703,40,0,37.83783784,0,20
2014,204,45518,4.2,12.74509804,81.37254902,45.09803922,36.2745098,0,35.78431373,0,11.2745098
2019,427,470809,2.86,12.17798595,72.83372365,51.28805621,21.54566745,0,187.35363,20.6088993,37.00234192
2018,439,469031,3.18,15.9453303,82.68792711,56.9476082,25.74031891,0,193.6218679,20.04555809,60.82004556
2017,512,469507,4,15.625,75.78125,51.171875,20.1171875,4.4921875,147.265625,25.9765625,48.828125
2016,464,469297,4.32,12.28448276,83.40517241,54.74137931,23.92241379,4.74137931,144.1810345,29.74137931,52.5862069
2015,520,469864,4.72,13.46153846,79.03846154,49.23076923,25.57692308,4.230769231,163.0769231,16.92307692,25.38461538
2014,525,469798,5.38,5.333333333,86.66666667,58.85714286,23.61904762,4.19047619,83.04761905,16.76190476,16.38095238
2019,119,94398,3.8,9.243697479,65.54621849,46.21848739,19.32773109,0,138.6554622,0,0
2018,135,94750,4,20.74074074,62.22222222,40.74074074,21.48148148,0,108.1481481,13.33333333,19.25925926
2017,151,94838,5.3,36.42384106,55.62913907,36.42384106,19.20529801,0,62.91390728,39.73509934,17.21854305
2016,169,95165,6,26.62721893,52.66272189,39.64497041,13.01775148,0,62.13017751,35.50295858,0
2015,174,96336,6.1,27.01149425,51.14942529,38.50574713,12.64367816,0,74.13793103,29.88505747,0
2014,160,95829,7.1,26.875,84.375,41.875,42.5,0,105,0,0
2019,78,82168,3.6,17.94871795,184.6153846,184.6153846,0,0,85.8974359,0,119.2307692
2018,112,81309,4,17.85714286,130.3571429,130.3571429,0,0,63.39285714,0,80.35714286
2017,125,80523,4.9,20,137.6,116.8,20.8,0,40,8,60.8
2016,174,79710,5.1,12.06896552,128.1609195,87.35632184,40.8045977,0,24.13793103,0,25.28735632
2015,237,79134,5.5,4.219409283,103.7974684,64.1350211,39.66244726,0,16.4556962,0,18.98734177
2014,220,78141,6.3,1.363636364,114.0909091,62.72727273,51.36363636,0,21.36363636,0,17.72727273
2019,342,81094,2.9,8.187134503,87.71929825,82.45614035,5.263157895,0,23.97660819,0,30.70175439
2018,304,81450,3.15,9.210526316,111.1842105,104.9342105,6.25,0,21.71052632,0,28.94736842
2017,280,81822,4,6.785714286,109.6428571,106.0714286,3.571428571,0,26.07142857,0,25
2016,268,81327,4.3,2.611940299,97.01492537,97.01492537,0,0,26.11940299,0,38.05970149
2015,242,80155,4.75,4.958677686,100,100,0,0,11.98347107,0,26.85950413
2014,249,79924,5.5,4.819277108,112.8514056,112.8514056,0,0,14.85943775,0,44.17670683
2019,221,181918,2.9,16.28959276,75.56561086,75.56561086,0,0,55.20361991,0,40.27149321
2018,200,178995,3.15,18,81.5,81.5,0,0,48.5,0,85
2017,216,175290,3.95,18.05555556,75.46296296,75.46296296,0,0,54.62962963,0,71.2962963
2016,209,171861,4.3,16.26794258,74.64114833,56.45933014,18.18181818,0,59.33014354,0,73.20574163
2015,217,168911,4.85,17.51152074,71.42857143,53.91705069,17.51152074,0,24.88479263,0,56.22119816
2014,201,167047,5.6,14.92537313,76.61691542,57.71144279,18.90547264,0,31.34328358,0,55.2238806
2019,761,4389668,3.130630631,16.29434954,100.2628121,77.00394218,23.25886991,0,13.40341656,1.182654402,53.35085414
2018,718,4375455,3.430630631,22.98050139,107.9387187,84.54038997,23.39832869,0,6.963788301,0,55.84958217
2017,722,4358964,4.262162162,22.02216066,105.9556787,81.1634349,24.79224377,0,5.263157895,0,70.77562327
2016,654,4337193,4.737837838,23.85321101,120.795107,92.96636086,27.82874618,0,4.587155963,0,53.66972477
2015,773,4317808,5.197297297,17.98188875,111.3842173,90.81500647,20.56921087,0,7.115135834,0,39.84476067
2014,662,4298297,6.045945946,17.52265861,114.9546828,95.01510574,19.93957704,0,16.16314199,0,32.17522659
2019,215,236842,1.8,16.74418605,91.62790698,83.72093023,7.906976744,0,114.4186047,3.255813953,66.04651163
2018,221,236025,2,15.83710407,87.78280543,81.4479638,6.334841629,0,108.1447964,9.049773756,68.32579186
2017,232,234647,2.5,14.22413793,92.24137931,81.03448276,8.620689655,2.586206897,92.67241379,0,72.84482759
2016,174,231259,2.6,10.91954023,117.816092,102.8735632,11.49425287,3.448275862,110.9195402,0,92.52873563
2015,239,228548,2.8,16.31799163,61.50627615,52.30125523,6.694560669,2.510460251,72.80334728,0,52.30125523
2014,291,225980,3.2,17.5257732,67.35395189,43.29896907,21.99312715,2.06185567,48.79725086,0,36.42611684
2019,1034,1147532,2.2,8.607350097,70.79303675,46.71179884,24.08123791,0,61.79883946,29.59381044,26.01547389
2018,987,1148463,2.4,8.713272543,77.81155015,50.05065856,27.76089159,0,69.19959473,22.28976697,47.11246201
2017,964,1148728,3,11.2033195,78.83817427,52.28215768,26.5560166,0,71.8879668,31.95020747,21.78423237
2016,1059,1144188,3.2,6.987724268,89.89612842,44.66477809,45.23135033,0,60.52880076,26.72332389,18.41359773
2015,1204,1140401,3.5,5.647840532,79.73421927,39.6179402,40.11627907,0,46.09634551,5.564784053,33.30564784
2014,1225,1136271,4.1,5.387755102,78.04081633,33.30612245,44.08163265,0.653061224,38.85714286,0.653061224,16.65306122
2019,167,413538,2.2,42.51497006,75.4491018,53.89221557,21.55688623,0,14.37125749,0,20.95808383
2018,134,405522,2.4,17.91044776,87.31343284,64.92537313,22.3880597,0,17.91044776,0,19.40298507
2017,113,397049,3,14.15929204,83.18584071,56.63716814,26.54867257,0,18.5840708,0,23.00884956
2016,134,385546,3.1,14.17910448,100,58.95522388,41.04477612,0,15.67164179,0,28.35820896
2015,172,374014,3.5,22.6744186,111.627907,55.23255814,56.39534884,0,2.325581395,0,6.395348837
2014,177,362206,4.2,14.68926554,105.0847458,53.67231638,51.41242938,0,1.129943503,0,16.94915254
2019,780,460215,2.7,8.461538462,82.43589744,61.66666667,20.76923077,0,56.66666667,0,51.15384615
2018,932,460787,3.030769231,6.974248927,77.25321888,57.08154506,20.17167382,0,46.03004292,0,52.78969957
2017,934,461313,3.530769231,11.3490364,71.84154176,45.93147752,25.48179872,0.428265525,47.53747323,0,62.95503212
2016,785,462094,3.6,11.97452229,63.69426752,32.22929936,30.95541401,0.50955414,55.2866242,0,43.43949045
2015,1052,463923,4.084615385,6.463878327,47.33840304,23.57414449,23.38403042,0.380228137,35.64638783,0,28.42205323
2014,1027,465269,4.6,7.108081792,56.76728335,29.406037,26.77702045,0.584225901,38.07205453,0,12.46348588
2019,309,163774,1.7,15.53398058,67.96116505,48.22006472,19.74110032,0,36.24595469,25.56634304,21.3592233
2018,359,163571,2,4.735376045,60.44568245,39.83286908,20.61281337,0,40.94707521,6.128133705,26.74094708
2017,291,163031,2.3,9.621993127,99.65635739,75.60137457,24.05498282,0,56.70103093,0,39.51890034
2016,332,161563,2.4,18.6746988,75.90361446,51.5060241,24.39759036,0,42.46987952,4.21686747,37.34939759
